subject actdesc features avg_measurement
21 WALKING_DOWNSTAIRS tBodyGyroJerk.std...Z -0.428337693333333
21 WALKING_DOWNSTAIRS tBodyAccMag.std.. 0.264341903711111
21 WALKING_DOWNSTAIRS tGravityAccMag.std.. 0.264341903711111
21 WALKING_DOWNSTAIRS tBodyAccJerkMag.std.. 0.0952339404955556
21 WALKING_DOWNSTAIRS tBodyGyroMag.std.. -0.388420328666667
21 WALKING_DOWNSTAIRS tBodyGyroJerkMag.std.. -0.509130858444444
21 WALKING_DOWNSTAIRS fBodyAcc.std...X 0.266987750733333
21 WALKING_DOWNSTAIRS fBodyAcc.std...Y 0.277894323022222
21 WALKING_DOWNSTAIRS fBodyAcc.std...Z -0.145081705591111
21 WALKING_DOWNSTAIRS fBodyAccJerk.std...X -0.0463867896444444
21 WALKING_DOWNSTAIRS fBodyAccJerk.std...Y -0.113161860322222
21 WALKING_DOWNSTAIRS fBodyAccJerk.std...Z -0.293237567085333
21 WALKING_DOWNSTAIRS fBodyGyro.std...X -0.469790144111111
21 WALKING_DOWNSTAIRS fBodyGyro.std...Y -0.388418746666667
21 WALKING_DOWNSTAIRS fBodyGyro.std...Z -0.450772139111111
21 WALKING_DOWNSTAIRS fBodyAccMag.std.. 0.0791271386644444
21 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.std.. 0.06320531452
21 WALKING_DOWNSTAIRS fBodyBodyGyroMag.std.. -0.484489974222222
21 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag.std.. -0.571666834444444
21 WALKING_UPSTAIRS tBodyAcc.mean...X 0.265194544680851
21 WALKING_UPSTAIRS tBodyAcc.mean...Y -0.0237218695148936
21 WALKING_UPSTAIRS tBodyAcc.mean...Z -0.125414265340426
21 WALKING_UPSTAIRS tGravityAcc.mean...X 0.781177210851064
21 WALKING_UPSTAIRS tGravityAcc.mean...Y -0.432309617446809
21 WALKING_UPSTAIRS tGravityAcc.mean...Z -0.309735038510638
21 WALKING_UPSTAIRS tBodyAccJerk.mean...X 0.104034223065957
21 WALKING_UPSTAIRS tBodyAccJerk.mean...Y -0.0156290073042553
21 WALKING_UPSTAIRS tBodyAccJerk.mean...Z -0.0360115472978723
21 WALKING_UPSTAIRS tBodyGyro.mean...X 0.062608688893617
21 WALKING_UPSTAIRS tBodyGyro.mean...Y -0.155622431382979
21 WALKING_UPSTAIRS tBodyGyro.mean...Z -0.00546829763829787
21 WALKING_UPSTAIRS tBodyGyroJerk.mean...X -0.144351492595745
21 WALKING_UPSTAIRS tBodyGyroJerk.mean...Y -0.0132022768074468
21 WALKING_UPSTAIRS tBodyGyroJerk.mean...Z -0.00694066389361702
21 WALKING_UPSTAIRS tBodyAccMag.mean.. -0.0810453188106383
21 WALKING_UPSTAIRS tGravityAccMag.mean.. -0.0810453188106383
21 WALKING_UPSTAIRS tBodyAccJerkMag.mean.. -0.355047693617021
21 WALKING_UPSTAIRS tBodyGyroMag.mean.. -0.168982721146809
21 WALKING_UPSTAIRS tBodyGyroJerkMag.mean.. -0.577935642978723
21 WALKING_UPSTAIRS fBodyAcc.mean...X -0.319169340234043
21 WALKING_UPSTAIRS fBodyAcc.mean...Y 0.0221598658106383
21 WALKING_UPSTAIRS fBodyAcc.mean...Z -0.321712974042553
21 WALKING_UPSTAIRS fBodyAccJerk.mean...X -0.436839580425532
21 WALKING_UPSTAIRS fBodyAccJerk.mean...Y -0.205067301297872
21 WALKING_UPSTAIRS fBodyAccJerk.mean...Z -0.519815170851064
21 WALKING_UPSTAIRS fBodyGyro.mean...X -0.446974007021277
21 WALKING_UPSTAIRS fBodyGyro.mean...Y -0.446691581702128
21 WALKING_UPSTAIRS fBodyGyro.mean...Z -0.155762354829787
21 WALKING_UPSTAIRS fBodyAccMag.mean.. -0.257894449148936
21 WALKING_UPSTAIRS fBodyBodyAccJerkMag.mean.. -0.355443706553191
21 WALKING_UPSTAIRS fBodyBodyGyroMag.mean.. -0.475369886808511
21 WALKING_UPSTAIRS fBodyBodyGyroJerkMag.mean.. -0.628915748723404
21 WALKING_UPSTAIRS angle.tBodyAccMean.gravity. -0.031592032893617
21 WALKING_UPSTAIRS angle.tBodyAccJerkMean..gravityMean. -0.0664956520638298
21 WALKING_UPSTAIRS angle.tBodyGyroMean.gravityMean. -0.217555238085106
21 WALKING_UPSTAIRS angle.tBodyGyroJerkMean.gravityMean. 0.1652581083
21 WALKING_UPSTAIRS angle.X.gravityMean. -0.467414943829787
21 WALKING_UPSTAIRS angle.Y.gravityMean. 0.386758519148936
21 WALKING_UPSTAIRS angle.Z.gravityMean. 0.241093136595745
21 WALKING_UPSTAIRS tBodyAcc.std...X -0.240808282276596
21 WALKING_UPSTAIRS tBodyAcc.std...Y 0.109787469104255
21 WALKING_UPSTAIRS tBodyAcc.std...Z -0.219707928574468
21 WALKING_UPSTAIRS tGravityAcc.std...X -0.940911635531915
21 WALKING_UPSTAIRS tGravityAcc.std...Y -0.941523624255319
21 WALKING_UPSTAIRS tGravityAcc.std...Z -0.932716253829787
21 WALKING_UPSTAIRS tBodyAccJerk.std...X -0.424052014680851
21 WALKING_UPSTAIRS tBodyAccJerk.std...Y -0.203209665702128
21 WALKING_UPSTAIRS tBodyAccJerk.std...Z -0.562052350212766
21 WALKING_UPSTAIRS tBodyGyro.std...X -0.53190941893617
21 WALKING_UPSTAIRS tBodyGyro.std...Y -0.463136841489362
21 WALKING_UPSTAIRS tBodyGyro.std...Z 0.0517155421740426
21 WALKING_UPSTAIRS tBodyGyroJerk.std...X -0.573541839148936
21 WALKING_UPSTAIRS tBodyGyroJerk.std...Y -0.604469603617021
21 WALKING_UPSTAIRS tBodyGyroJerk.std...Z -0.564149244893617
21 WALKING_UPSTAIRS tBodyAccMag.std.. -0.278474283829787
21 WALKING_UPSTAIRS tGravityAccMag.std.. -0.278474283829787
21 WALKING_UPSTAIRS tBodyAccJerkMag.std.. -0.404183875893617
21 WALKING_UPSTAIRS tBodyGyroMag.std.. -0.420236002514894
21 WALKING_UPSTAIRS tBodyGyroJerkMag.std.. -0.647723419148936
21 WALKING_UPSTAIRS fBodyAcc.std...X -0.213184048
21 WALKING_UPSTAIRS fBodyAcc.std...Y 0.0823434279595745
21 WALKING_UPSTAIRS fBodyAcc.std...Z -0.22716417293617
21 WALKING_UPSTAIRS fBodyAccJerk.std...X -0.462972848723404
21 WALKING_UPSTAIRS fBodyAccJerk.std...Y -0.261261053404255
21 WALKING_UPSTAIRS fBodyAccJerk.std...Z -0.603127367234043
21 WALKING_UPSTAIRS fBodyGyro.std...X -0.560968048723404
21 WALKING_UPSTAIRS fBodyGyro.std...Y -0.478299637021277
21 WALKING_UPSTAIRS fBodyGyro.std...Z 0.0130916351042553
21 WALKING_UPSTAIRS fBodyAccMag.std.. -0.403357611702128
21 WALKING_UPSTAIRS fBodyBodyAccJerkMag.std.. -0.47772185
21 WALKING_UPSTAIRS fBodyBodyGyroMag.std.. -0.483407096425532
21 WALKING_UPSTAIRS fBodyBodyGyroJerkMag.std.. -0.700980410425532
22 LAYING tBodyAcc.mean...X 0.279959721194444
22 LAYING tBodyAcc.mean...Y -0.0142629864502778
22 LAYING tBodyAcc.mean...Z -0.110800924652778
22 LAYING tGravityAcc.mean...X -0.418494577083333
22 LAYING tGravityAcc.mean...Y 0.632484075694444
22 LAYING tGravityAcc.mean...Z 0.771903907083333
22 LAYING tBodyAccJerk.mean...X 0.0752202242222222
22 LAYING tBodyAccJerk.mean...Y 0.00459834754236111
22 LAYING tBodyAccJerk.mean...Z -0.00467438744166667
22 LAYING tBodyGyro.mean...X -0.0208311371125
22 LAYING tBodyGyro.mean...Y -0.09257231175
22 LAYING tBodyGyro.mean...Z 0.145003879319444
22 LAYING tBodyGyroJerk.mean...X -0.100203934722222
22 LAYING tBodyGyroJerk.mean...Y -0.037608730565
22 LAYING tBodyGyroJerk.mean...Z -0.0702723568194445
22 LAYING tBodyAccMag.mean.. -0.934993799305556
22 LAYING tGravityAccMag.mean.. -0.934993799305556
22 LAYING tBodyAccJerkMag.mean.. -0.971169779305556
22 LAYING tBodyGyroMag.mean.. -0.926616373333333
22 LAYING tBodyGyroJerkMag.mean.. -0.981716936388889
22 LAYING fBodyAcc.mean...X -0.953758542777778
22 LAYING fBodyAcc.mean...Y -0.925524703472222
22 LAYING fBodyAcc.mean...Z -0.954219235555556
22 LAYING fBodyAccJerk.mean...X -0.969570326944444
22 LAYING fBodyAccJerk.mean...Y -0.954833264305556
22 LAYING fBodyAccJerk.mean...Z -0.970918941666667
22 LAYING fBodyGyro.mean...X -0.95336692
22 LAYING fBodyGyro.mean...Y -0.964698258611111
22 LAYING fBodyGyro.mean...Z -0.942570240416667
22 LAYING fBodyAccMag.mean.. -0.929818990972222
22 LAYING fBodyBodyAccJerkMag.mean.. -0.962654791527778
22 LAYING fBodyBodyGyroMag.mean.. -0.946055840972222
22 LAYING fBodyBodyGyroJerkMag.mean.. -0.976638980972222
22 LAYING angle.tBodyAccMean.gravity. 0.0276393547430556
22 LAYING angle.tBodyAccJerkMean..gravityMean. 0.0484043605875
22 LAYING angle.tBodyGyroMean.gravityMean. 0.00993819332222222
22 LAYING angle.tBodyGyroJerkMean.gravityMean. 0.0510977907694444
22 LAYING angle.X.gravityMean. 0.552457232083333
22 LAYING angle.Y.gravityMean. -0.399009865138889
22 LAYING angle.Z.gravityMean. -0.603348695833333
22 LAYING tBodyAcc.std...X -0.947735251944444
22 LAYING tBodyAcc.std...Y -0.913276301666667
22 LAYING tBodyAcc.std...Z -0.942945807916667
22 LAYING tGravityAcc.std...X -0.928781249027778
22 LAYING tGravityAcc.std...Y -0.958826938556944
22 LAYING tGravityAcc.std...Z -0.952435389166667
22 LAYING tBodyAccJerk.std...X -0.970355191527778
22 LAYING tBodyAccJerk.std...Y -0.955151526805556
22 LAYING tBodyAccJerk.std...Z -0.974527011944444
22 LAYING tBodyGyro.std...X -0.956641905833333
22 LAYING tBodyGyro.std...Y -0.9618849625
22 LAYING tBodyGyro.std...Z -0.933251870694444
22 LAYING tBodyGyroJerk.std...X -0.972092602916667
22 LAYING tBodyGyroJerk.std...Y -0.980484171388889
22 LAYING tBodyGyroJerk.std...Z -0.978636301805555
22 LAYING tBodyAccMag.std.. -0.909407761152778
22 LAYING tGravityAccMag.std.. -0.909407761152778
22 LAYING tBodyAccJerkMag.std.. -0.959849821805556
22 LAYING tBodyGyroMag.std.. -0.923911565972222
22 LAYING tBodyGyroJerkMag.std.. -0.974201690972222
22 LAYING fBodyAcc.std...X -0.945656808055556
22 LAYING fBodyAcc.std...Y -0.912562856666667
22 LAYING fBodyAcc.std...Z -0.941163951388889
22 LAYING fBodyAccJerk.std...X -0.974126068055556
22 LAYING fBodyAccJerk.std...Y -0.9589609575
22 LAYING fBodyAccJerk.std...Z -0.976833164027778
22 LAYING fBodyGyro.std...X -0.958030986944444
22 LAYING fBodyGyro.std...Y -0.960711254583333
22 LAYING fBodyGyro.std...Z -0.936965638611111
22 LAYING fBodyAccMag.std.. -0.913267251263889
22 LAYING fBodyBodyAccJerkMag.std.. -0.955635614444444
22 LAYING fBodyBodyGyroMag.std.. -0.923552358194444
22 LAYING fBodyBodyGyroJerkMag.std.. -0.972789020833333
22 SITTING tBodyAcc.mean...X 0.273583822709677
22 SITTING tBodyAcc.mean...Y -0.0123468446419355
22 SITTING tBodyAcc.mean...Z -0.105827369516129
22 SITTING tGravityAcc.mean...X 0.839305928709677
22 SITTING tGravityAcc.mean...Y 0.208553884
22 SITTING tGravityAcc.mean...Z 0.315551492322581
22 SITTING tBodyAccJerk.mean...X 0.0807687311935484
22 SITTING tBodyAccJerk.mean...Y -0.000842715149193548
22 SITTING tBodyAccJerk.mean...Z -0.0126852481958065
22 SITTING tBodyGyro.mean...X -0.0360430675032258
22 SITTING tBodyGyro.mean...Y -0.0793617444354839
22 SITTING tBodyGyro.mean...Z 0.0804426775241936
22 SITTING tBodyGyroJerk.mean...X -0.0986493161935484
22 SITTING tBodyGyroJerk.mean...Y -0.0423409822741935
22 SITTING tBodyGyroJerk.mean...Z -0.0517193986693548
22 SITTING tBodyAccMag.mean.. -0.942167353870968
22 SITTING tGravityAccMag.mean.. -0.942167353870968
22 SITTING tBodyAccJerkMag.mean.. -0.979303714032258
22 SITTING tBodyGyroMag.mean.. -0.942077432741935
22 SITTING tBodyGyroJerkMag.mean.. -0.98547603483871
22 SITTING fBodyAcc.mean...X -0.978505368225806
22 SITTING fBodyAcc.mean...Y -0.939546007903226
22 SITTING fBodyAcc.mean...Z -0.946635312419355
22 SITTING fBodyAccJerk.mean...X -0.980944505967742
22 SITTING fBodyAccJerk.mean...Y -0.963129472580645
22 SITTING fBodyAccJerk.mean...Z -0.975330718709677
22 SITTING fBodyGyro.mean...X -0.977266731129032
22 SITTING fBodyGyro.mean...Y -0.959161754193548
22 SITTING fBodyGyro.mean...Z -0.948367052258065
22 SITTING fBodyAccMag.mean.. -0.943078237096774
22 SITTING fBodyBodyAccJerkMag.mean.. -0.968908297096774
22 SITTING fBodyBodyGyroMag.mean.. -0.951952767258065
22 SITTING fBodyBodyGyroJerkMag.mean.. -0.977775448387097
22 SITTING angle.tBodyAccMean.gravity. -0.00310506776290323
22 SITTING angle.tBodyAccJerkMean..gravityMean. -0.0152935294256452
22 SITTING angle.tBodyGyroMean.gravityMean. 0.0570502921935484
22 SITTING angle.tBodyGyroJerkMean.gravityMean. -0.00874391463064516
22 SITTING angle.X.gravityMean. -0.606494097903226
22 SITTING angle.Y.gravityMean. -0.0624642647935484
22 SITTING angle.Z.gravityMean. -0.2051951285
22 SITTING tBodyAcc.std...X -0.978466823709677
22 SITTING tBodyAcc.std...Y -0.928059133795645
22 SITTING tBodyAcc.std...Z -0.917564853870968
22 SITTING tGravityAcc.std...X -0.972009988709677
22 SITTING tGravityAcc.std...Y -0.954225015274194
22 SITTING tGravityAcc.std...Z -0.927950649854839
22 SITTING tBodyAccJerk.std...X -0.981664149193548
22 SITTING tBodyAccJerk.std...Y -0.964782832419355
22 SITTING tBodyAccJerk.std...Z -0.978928356290323
22 SITTING tBodyGyro.std...X -0.981099172419355
22 SITTING tBodyGyro.std...Y -0.950173478548387
22 SITTING tBodyGyro.std...Z -0.946501417741936
22 SITTING tBodyGyroJerk.std...X -0.985671250322581
22 SITTING tBodyGyroJerk.std...Y -0.980275619354839
22 SITTING tBodyGyroJerk.std...Z -0.97954410516129
22 SITTING tBodyAccMag.std.. -0.924336184035484
22 SITTING tGravityAccMag.std.. -0.924336184035484
22 SITTING tBodyAccJerkMag.std.. -0.968576776774194
22 SITTING tBodyGyroMag.std.. -0.933268487096774
22 SITTING tBodyGyroJerkMag.std.. -0.976503766290323
22 SITTING fBodyAcc.std...X -0.97862319016129
22 SITTING fBodyAcc.std...Y -0.926995253483871
22 SITTING fBodyAcc.std...Z -0.909344305645161
22 SITTING fBodyAccJerk.std...X -0.984299609032258
22 SITTING fBodyAccJerk.std...Y -0.969776055483871
22 SITTING fBodyAccJerk.std...Z -0.981272224354839
22 SITTING fBodyGyro.std...X -0.982373346290323
22 SITTING fBodyGyro.std...Y -0.946107943548387
22 SITTING fBodyGyro.std...Z -0.951045695483871
22 SITTING fBodyAccMag.std.. -0.926798029822581
22 SITTING fBodyBodyAccJerkMag.std.. -0.967026275967742
22 SITTING fBodyBodyGyroMag.std.. -0.93356300983871
22 SITTING fBodyBodyGyroJerkMag.std.. -0.976318114516129
22 STANDING tBodyAcc.mean...X 0.279053861587302
22 STANDING tBodyAcc.mean...Y -0.0158563207496825
22 STANDING tBodyAcc.mean...Z -0.104967423820635
22 STANDING tGravityAcc.mean...X 0.954064297619048
22 STANDING tGravityAcc.mean...Y -0.226418773650794
22 STANDING tGravityAcc.mean...Z 0.0323824977714286
22 STANDING tBodyAccJerk.mean...X 0.0752322891746032
22 STANDING tBodyAccJerk.mean...Y 0.0107286964173016
22 STANDING tBodyAccJerk.mean...Z -0.00626291653857143
22 STANDING tBodyGyro.mean...X -0.0275201762126984
22 STANDING tBodyGyro.mean...Y -0.0690067688269841
22 STANDING tBodyGyro.mean...Z 0.0733466563174603
22 STANDING tBodyGyroJerk.mean...X -0.0975013472380952
22 STANDING tBodyGyroJerk.mean...Y -0.0420998733444444
22 STANDING tBodyGyroJerk.mean...Z -0.0513179245555556
22 STANDING tBodyAccMag.mean.. -0.954807661269841
22 STANDING tGravityAccMag.mean.. -0.954807661269841
22 STANDING tBodyAccJerkMag.mean.. -0.975876006507936
22 STANDING tBodyGyroMag.mean.. -0.931624303968254
22 STANDING tBodyGyroJerkMag.mean.. -0.978603529206349
22 STANDING fBodyAcc.mean...X -0.980373909206349
22 STANDING fBodyAcc.mean...Y -0.929161387619048
22 STANDING fBodyAcc.mean...Z -0.957101794126984
22 STANDING fBodyAccJerk.mean...X -0.974969214761905
22 STANDING fBodyAccJerk.mean...Y -0.952141454126984
22 STANDING fBodyAccJerk.mean...Z -0.977567430952381
22 STANDING fBodyGyro.mean...X -0.917018098571429
22 STANDING fBodyGyro.mean...Y -0.97068244031746
22 STANDING fBodyGyro.mean...Z -0.962327765238095
22 STANDING fBodyAccMag.mean.. -0.949044483015873
22 STANDING fBodyBodyAccJerkMag.mean.. -0.959743877936508
22 STANDING fBodyBodyGyroMag.mean.. -0.932065270793651
22 STANDING fBodyBodyGyroJerkMag.mean.. -0.968377798253968
22 STANDING angle.tBodyAccMean.gravity. 0.00462641322539682
22 STANDING angle.tBodyAccJerkMean..gravityMean. 0.0194333314460317
22 STANDING angle.tBodyGyroMean.gravityMean. 0.0311652005079365
22 STANDING angle.tBodyGyroJerkMean.gravityMean. -0.0486648156222222
22 STANDING angle.X.gravityMean. -0.788451559206349
22 STANDING angle.Y.gravityMean. 0.238437296507937
22 STANDING angle.Z.gravityMean. -0.000765151707936508
22 STANDING tBodyAcc.std...X -0.985000527142857
22 STANDING tBodyAcc.std...Y -0.922693288412698
22 STANDING tBodyAcc.std...Z -0.942201655238095
22 STANDING tGravityAcc.std...X -0.992827298253968
22 STANDING tGravityAcc.std...Y -0.971080742857143
22 STANDING tGravityAcc.std...Z -0.958890201587302
22 STANDING tBodyAccJerk.std...X -0.975639080634921
22 STANDING tBodyAccJerk.std...Y -0.952303493968254
22 STANDING tBodyAccJerk.std...Z -0.981478064920635
22 STANDING tBodyGyro.std...X -0.917837043333333
22 STANDING tBodyGyro.std...Y -0.964714672857143
22 STANDING tBodyGyro.std...Z -0.96058251031746
22 STANDING tBodyGyroJerk.std...X -0.949716028730159
22 STANDING tBodyGyroJerk.std...Y -0.984900134285714
22 STANDING tBodyGyroJerk.std...Z -0.979753572380952
22 STANDING tBodyAccMag.std.. -0.939866315079365
22 STANDING tGravityAccMag.std.. -0.939866315079365
22 STANDING tBodyAccJerkMag.std.. -0.958825095396825
22 STANDING tBodyGyroMag.std.. -0.900776555555556
22 STANDING tBodyGyroJerkMag.std.. -0.966086148412698
22 STANDING fBodyAcc.std...X -0.987400306031746
22 STANDING fBodyAcc.std...Y -0.923657558412698
22 STANDING fBodyAcc.std...Z -0.938409884920635
22 STANDING fBodyAccJerk.std...X -0.978773000952381
22 STANDING fBodyAccJerk.std...Y -0.956169964285714
22 STANDING fBodyAccJerk.std...Z -0.984305238253968
22 STANDING fBodyGyro.std...X -0.919851782380952
22 STANDING fBodyGyro.std...Y -0.962172736666667
22 STANDING fBodyGyro.std...Z -0.963652778888889
22 STANDING fBodyAccMag.std.. -0.943739135238095
22 STANDING fBodyBodyAccJerkMag.std.. -0.95665395968254
22 STANDING fBodyBodyGyroMag.std.. -0.900222411269841
22 STANDING fBodyBodyGyroJerkMag.std.. -0.965344726666667
22 WALKING tBodyAcc.mean...X 0.27886459
22 WALKING tBodyAcc.mean...Y -0.0167213607957174
22 WALKING tBodyAcc.mean...Z -0.107112510934783
22 WALKING tGravityAcc.mean...X 0.936096410434783
22 WALKING tGravityAcc.mean...Y -0.259644937173913
22 WALKING tGravityAcc.mean...Z 0.0233780056086957
22 WALKING tBodyAccJerk.mean...X 0.0627777634002174
22 WALKING tBodyAccJerk.mean...Y 0.0356746339782609
22 WALKING tBodyAccJerk.mean...Z 0.00443691445434783
22 WALKING tBodyGyro.mean...X 0.0007771571
22 WALKING tBodyGyro.mean...Y -0.0960880731804348
22 WALKING tBodyGyro.mean...Z 0.0775266594847826
22 WALKING tBodyGyroJerk.mean...X -0.132977562363043
22 WALKING tBodyGyroJerk.mean...Y -0.0321910702173913
22 WALKING tBodyGyroJerk.mean...Z -0.0569812455608696
22 WALKING tBodyAccMag.mean.. 0.0722419121669565
22 WALKING tGravityAccMag.mean.. 0.0722419121669565
22 WALKING tBodyAccJerkMag.mean.. 0.02291996735
22 WALKING tBodyGyroMag.mean.. -0.210608043717391
22 WALKING tBodyGyroJerkMag.mean.. -0.461999528913043
22 WALKING fBodyAcc.mean...X -0.0994928588891304
22 WALKING fBodyAcc.mean...Y 0.145367520371739
22 WALKING fBodyAcc.mean...Z -0.25521651373913
22 WALKING fBodyAccJerk.mean...X -0.0367047077608696
22 WALKING fBodyAccJerk.mean...Y 0.159995613695652
22 WALKING fBodyAccJerk.mean...Z -0.281973435652174
22 WALKING fBodyGyro.mean...X -0.144648652152174
22 WALKING fBodyGyro.mean...Y -0.501176901956522
22 WALKING fBodyGyro.mean...Z -0.083501182326087
22 WALKING fBodyAccMag.mean.. -0.0241584964891304
22 WALKING fBodyBodyAccJerkMag.mean.. 0.0659727285
22 WALKING fBodyBodyGyroMag.mean.. -0.438378722826087
22 WALKING fBodyBodyGyroJerkMag.mean.. -0.553946121521739
22 WALKING angle.tBodyAccMean.gravity. -0.00700273821739131
22 WALKING angle.tBodyAccJerkMean..gravityMean. 0.0411484050869565
22 WALKING angle.tBodyGyroMean.gravityMean. -0.0882211719565217
22 WALKING angle.tBodyGyroJerkMean.gravityMean. 0.0508926570863044
22 WALKING angle.X.gravityMean. -0.748809057173913
22 WALKING angle.Y.gravityMean. 0.262107576956522
22 WALKING angle.Z.gravityMean. 0.0054581015
22 WALKING tBodyAcc.std...X -0.00865921919565217
22 WALKING tBodyAcc.std...Y 0.100384246321739
22 WALKING tBodyAcc.std...Z -0.213351968804348
22 WALKING tGravityAcc.std...X -0.969643448043478
22 WALKING tGravityAcc.std...Y -0.963639340217391
22 WALKING tGravityAcc.std...Z -0.955147847391304
22 WALKING tBodyAccJerk.std...X 0.0358787094391304
22 WALKING tBodyAccJerk.std...Y 0.225542290191304
22 WALKING tBodyAccJerk.std...Z -0.313155902608696
22 WALKING tBodyGyro.std...X -0.318537865869565
22 WALKING tBodyGyro.std...Y -0.486322106521739
22 WALKING tBodyGyro.std...Z -0.151439515130435
22 WALKING tBodyGyroJerk.std...X -0.226656401521739
22 WALKING tBodyGyroJerk.std...Y -0.651875468913043
22 WALKING tBodyGyroJerk.std...Z -0.234278150891304
22 WALKING tBodyAccMag.std.. -0.161591787478261
22 WALKING tGravityAccMag.std.. -0.161591787478261
22 WALKING tBodyAccJerkMag.std.. 0.111532924945652
22 WALKING tBodyGyroMag.std.. -0.390775683913043
22 WALKING tBodyGyroJerkMag.std.. -0.503106312391304
22 WALKING fBodyAcc.std...X 0.0243958191369565
22 WALKING fBodyAcc.std...Y 0.00386841059347826
22 WALKING fBodyAcc.std...Z -0.253643608304348
22 WALKING fBodyAccJerk.std...X 0.0180047785304348
22 WALKING fBodyAccJerk.std...Y 0.213423556139739
22 WALKING fBodyAccJerk.std...Z -0.343195610652174
22 WALKING fBodyGyro.std...X -0.374496318695652
22 WALKING fBodyGyro.std...Y -0.481624411086957
22 WALKING fBodyGyro.std...Z -0.253173876956522
22 WALKING fBodyAccMag.std.. -0.381399308043478
22 WALKING fBodyBodyAccJerkMag.std.. 0.158286745226087
22 WALKING fBodyBodyGyroMag.std.. -0.464019127391304
22 WALKING fBodyBodyGyroJerkMag.std.. -0.476405270434783
22 WALKING_DOWNSTAIRS tBodyAcc.mean...X 0.284458963861111
22 WALKING_DOWNSTAIRS tBodyAcc.mean...Y -0.0197999371686389
22 WALKING_DOWNSTAIRS tBodyAcc.mean...Z -0.1074157796
22 WALKING_DOWNSTAIRS tGravityAcc.mean...X 0.921820641944444
22 WALKING_DOWNSTAIRS tGravityAcc.mean...Y -0.222215179444444
22 WALKING_DOWNSTAIRS tGravityAcc.mean...Z 0.0412987957222222
22 WALKING_DOWNSTAIRS tBodyAccJerk.mean...X 0.101584640833333
22 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Y 0.0211126110833333
22 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Z 0.0112499015
22 WALKING_DOWNSTAIRS tBodyGyro.mean...X -0.0779611213138889
22 WALKING_DOWNSTAIRS tBodyGyro.mean...Y -0.0697154455833333
22 WALKING_DOWNSTAIRS tBodyGyro.mean...Z 0.0500708760555556
22 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...X -0.0901744530194444
22 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Y -0.0355171408083333
22 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Z -0.0481460161016667
22 WALKING_DOWNSTAIRS tBodyAccMag.mean.. 0.330999221944444
22 WALKING_DOWNSTAIRS tGravityAccMag.mean.. 0.330999221944444
22 WALKING_DOWNSTAIRS tBodyAccJerkMag.mean.. -0.0179784626888889
22 WALKING_DOWNSTAIRS tBodyGyroMag.mean.. -0.161333309783333
22 WALKING_DOWNSTAIRS tBodyGyroJerkMag.mean.. -0.459579670833333
22 WALKING_DOWNSTAIRS fBodyAcc.mean...X 0.195348406222222
22 WALKING_DOWNSTAIRS fBodyAcc.mean...Y 0.225766560777778
22 WALKING_DOWNSTAIRS fBodyAcc.mean...Z -0.322795653888889
22 WALKING_DOWNSTAIRS fBodyAccJerk.mean...X 0.0383364203555556
22 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Y -0.00309155313333333
22 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Z -0.419534253611111
22 WALKING_DOWNSTAIRS fBodyGyro.mean...X -0.0954349339722222
22 WALKING_DOWNSTAIRS fBodyGyro.mean...Y -0.525006840277778
22 WALKING_DOWNSTAIRS fBodyGyro.mean...Z -0.194915698805556
22 WALKING_DOWNSTAIRS fBodyAccMag.mean.. 0.155526858911111
22 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.mean.. 0.0224783539805556
22 WALKING_DOWNSTAIRS fBodyBodyGyroMag.mean.. -0.338417326388889
22 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag.mean.. -0.583510518055556
22 WALKING_DOWNSTAIRS angle.tBodyAccMean.gravity. -0.0477293001888889
22 WALKING_DOWNSTAIRS angle.tBodyAccJerkMean..gravityMean. -0.0517115658333333
22 WALKING_DOWNSTAIRS angle.tBodyGyroMean.gravityMean. 0.2258319625
22 WALKING_DOWNSTAIRS angle.tBodyGyroJerkMean.gravityMean. 0.0289312474444444
22 WALKING_DOWNSTAIRS angle.X.gravityMean. -0.774881513611111
22 WALKING_DOWNSTAIRS angle.Y.gravityMean. 0.238387356388889
22 WALKING_DOWNSTAIRS angle.Z.gravityMean. -0.00753626194444445
22 WALKING_DOWNSTAIRS tBodyAcc.std...X 0.348618168333333
22 WALKING_DOWNSTAIRS tBodyAcc.std...Y 0.239812250944444
22 WALKING_DOWNSTAIRS tBodyAcc.std...Z -0.325722718055556
22 WALKING_DOWNSTAIRS tGravityAcc.std...X -0.941242334722222
22 WALKING_DOWNSTAIRS tGravityAcc.std...Y -0.945824352777778
22 WALKING_DOWNSTAIRS tGravityAcc.std...Z -0.906594023333333
22 WALKING_DOWNSTAIRS tBodyAccJerk.std...X 0.0869139849722222
22 WALKING_DOWNSTAIRS tBodyAccJerk.std...Y 0.0198613278611111
